"APN"|"valid"|"geometry"
"063341420"|TRUE|list(c(6087517.90592663, 6087517.78993289, 6087570.62094068, 6087571.83910364, 6087556.14847089, 6087556.18538906, 6087565.35301421, 6087565.17207161, 6087517.90592663, 1996752.55962613, 1996766.31367553, 1996767.03707649, 1996699.56648946, 1996694.42002377, 1996719.6508944, 1996719.77998181, 1996753.49041533, 1996752.55962613))
"063341460"|TRUE|list(c(6087367.91206297, 6087366.76681776, 6087405.63840829, 6087406.31182196, 6087378.33673659, 6087378.72604169, 6087367.91206297, 1996709.04684569, 1996763.4804131, 1996763.72366858, 1996727.26397322, 1996726.63636369, 1996709.28958553, 1996709.04684569))
"063341490"|FALSE|list(c(6088452.6975258, 6088452.79880573, 6088415.9029387, 6088452.6975258, 1996761.94921354, 1996750.31933042, 1996749.88210304, 1996761.94921354))
"063341490"|TRUE|list(c(6088452.6975258, 6088452.45286447, 6088541.66096519, 6088522.71566308, 6088468.18257038, 6088468.01283664, 6088452.6975258, 1996761.94921354, 1996790.04345358, 1996791.12556088, 1996784.91228137, 1996785.41385348, 1996766.97200528, 1996761.94921354))
"063341500"|TRUE|list(c(6088524.41241058, 6088521.30957976, 6088520.32801525, 6088642.34760816, 6088524.41241058, 1996900.88106953, 1996900.87567615, 1996939.04988609, 1996939.56119693, 1996900.88106953))
"063341500"|TRUE|list(c(6088485.8352524, 6088451.48977247, 6088451.15946697, 6088484.855974, 6088485.8352524, 1996900.81401425, 1996900.75431453, 1996938.76004224, 1996938.90124407, 1996900.81401425))
"063341510"|FALSE|list(c(6088451.85046738, 6088451.92871586, 6088424.28815634, 6088451.85046738, 1996859.29996575, 1996850.30834226, 1996850.26021994, 1996859.29996575))
"063341510"|TRUE|list(c(6088451.85046738, 6088451.57673866, 6088548.26807815, 6088522.04756797, 6088467.68880038, 6088467.51950167, 6088451.85046738, 1996859.29996575, 1996890.75445059, 1996890.92252062, 1996882.3228518, 1996882.82284753, 1996864.43901548, 1996859.29996575))
"063341520"|FALSE|list(c(6088541.89371616, 6088545.41177599, 6088541.92572682, 6088541.89371616, 1996667.6485602, 1996668.80226767, 1996661.71193063, 1996667.6485602))
"063341520"|TRUE|list(c(6088541.89371616, 6088511.04377129, 6088511.05265731, 6088540.3496766, 6088540.46123601, 6088511.10125728, 6088511.11586879, 6088541.52316767, 6088541.89371616, 1996667.6485602, 1996657.53167377, 1996667.2040619, 1996667.14221009, 1996720.04289364, 1996720.10487838, 1996736.00943048, 1996736.36969939, 1996667.6485602))
"063341530"|TRUE|list(c(6088513.60722155, 6088452.3658456, 6088452.01570521, 6088464.99395807, 6088465.38783846, 6088484.1597728, 6088484.61860934, 6088522.16250377, 6088521.33589892, 6088635.08841325, 6088513.60722155, 1996800.78600054, 1996800.0431337, 1996840.30847855, 1996840.33107374, 1996822.77101341, 1996823.19225833, 1996802.74927822, 1996803.59180757, 1996840.42916529, 1996840.62720887, 1996800.78600054))
"063341540"|TRUE|list(c(6087288.26952792, 6087284.23229814, 6087284.0879851, 6087358.43211538, 6087358.83410313, 6087344.44367121, 6087344.11480227, 6087291.16810116, 6087291.43545783, 6087288.26952792, 1996641.99971523, 1996655.92590473, 1996683.5993747, 1996684.25816264, 1996665.14502859, 1996660.42493986, 1996680.68133735, 1996680.3232625, 1996643.03814619, 1996641.99971523))
"063341550"|TRUE|list(c(6087335.89384221, 6087351.66034014, 6087353.11641848, 6087118.9861975, 6087307.86977575, 6087335.89384221, 1996768.28700075, 1996768.38585622, 1996699.2116474, 1996697.13694205, 1996759.09454478, 1996768.28700075), c(6087307.86977575, 6087308.7453487, 6087334.87092555, 6087333.99531516, 6087307.86977575, 1996759.09454478, 1996720.07012263, 1996720.65636369, 1996759.680785, 1996759.09454478))
"063341560"|TRUE|list(c(6087411.98411444, 6087412.03211052, 6087287.71711867, 6087411.98411444, 1996883.39201823, 1996842.53730973, 1996842.62811057, 1996883.39201823), c(6087381.03858326, 6087345.78720708, 6087346.1350895, 6087381.38649211, 6087381.03858326, 1996862.46780704, 1996861.6771244, 1996846.16462842, 1996846.95567555, 1996862.46780704))
"063341560"|TRUE|list(c(6087411.98411444, 6087411.95783134, 6087479.55743877, 6087411.98411444, 1996883.39201823, 1996905.76443391, 1996905.55842481, 1996883.39201823))
"063341570"|TRUE|list(c(6087335.95719933, 6087427.04389503, 6087426.92386606, 6087501.37110119, 6087502.68007086, 6087167.18300477, 6087335.95719933, 1996832.59287289, 1996832.52634231, 1996934.4659512, 1996934.77819145, 1996779.33217016, 1996777.22976908, 1996832.59287289))
"063341580"|TRUE|list(c(6087784.36161006, 6087783.84251605, 6087836.34080345, 6087836.76807764, 6087832.98294984, 6087831.97667371, 6087795.99017662, 6087797.241537, 6087784.36161006, 1996646.05754885, 1996740.98341179, 1996741.44877151, 1996663.24560294, 1996662.00417255, 1996706.86057846, 1996706.0530025, 1996650.28185343, 1996646.05754885))
"063341620"|TRUE|list(c(6087846.64798028, 6087846.25872863, 6087846.25770998, 6087846.24456198, 6087886.74568995, 6087887.25975468, 6087886.25257535, 6087885.76899242, 6087846.64798028, 1996685.32180409, 1996756.493, 1996756.493, 1996758.89534777, 1996759.25383581, 1996664.97063691, 1996664.6403089, 1996686.19968192, 1996685.32180409))
"063341630"|TRUE|list(c(6087896.2939055, 6087896.66357154, 6087836.16280267, 6087836.25780303, 6087783.76051666, 6087782.80459152, 6087909.51803904, 6087909.85559429, 6087903.64536586, 6087903.25943545, 6087877.52801179, 6087877.50315247, 6087838.21728939, 6087839.18224409, 6087896.2939055, 1996842.14164169, 1996774.34220963, 1996773.80669858, 1996756.44863323, 1996755.98327494, 1996930.95809652, 1996931.48916635, 1996863.97455806, 1996861.937573, 1996903.66640056, 1996903.13355425, 1996890.0965971, 1996889.84288905, 
1996840.79335625, 1996842.14164169))
"063342110"|TRUE|list(c(6088458.65348932, 6088458.60879762, 6088499.14876072, 6088499.23170719, 6088495.77873639, 6088494.86074406, 6088458.65348932, 1996063.19154078, 1996073.62062427, 1996073.81143452, 1996024.22691203, 1996023.09490674, 1996064.00395397, 1996063.19154078))
"063342120"|TRUE|list(c(6088350.72181953, 6088347.44474172, 6088347.33156048, 6088364.61343349, 6088364.55242498, 6088350.72181953, 1995993.49725003, 1996001.84510922, 1996026.98509006, 1996026.98539994, 1995998.03144982, 1995993.49725003))
"063342120"|TRUE|list(c(6088411.27321906, 6088443.86246625, 6088443.87162411, 6088411.2443727, 6088411.27321906, 1996026.9862366, 1996026.98682097, 1996024.0353075, 1996013.33885051, 1996026.9862366))
"063342130"|TRUE|list(c(6088443.66444843, 6088443.81962935, 6088356.72414539, 6088361.70603054, 6088361.70603054, 6088396.13719837, 6088396.40055275, 6088406.7937032, 6088421.51007522, 6088421.61166513, 6088443.66444843, 1996065.48819749, 1996036.9868202, 1996036.98525848, 1996038.61854435, 1996038.61854435, 1996038.29194792, 1996049.99296813, 1996053.40030999, 1996053.26695149, 1996058.25830393, 1996065.48819749))
"063342130"|FALSE|list(c(6088443.66444843, 6088443.59333118, 6088484.08743951, 6088443.66444843, 1996065.48819749, 1996078.549983, 1996078.74067085, 1996065.48819749))
"063342140"|TRUE|list(c(6088349.3976247, 6088361.40750467, 6088362.3065616, 6088422.42385313, 6088421.55565186, 6088443.37226321, 6088443.54473411, 6088223.03988099, 6088349.3976247, 1996128.93920773, 1996128.93317603, 1996088.86251265, 1996090.21134197, 1996128.9029679, 1996128.89201098, 1996088.54986503, 1996087.51150172, 1996128.93920773))
"063342150"|TRUE|list(c(6088443.20511402, 6088443.32953867, 6088354.45913448, 6088360.51352718, 6088391.46007856, 6088391.48174156, 6088404.64677407, 6088422.4374791, 6088422.44986811, 6088443.20511402, 1996168.03308479, 1996138.8920337, 1996138.93666696, 1996140.92167113, 1996140.85645444, 1996151.07496607, 1996155.39127751, 1996155.35359639, 1996161.22823221, 1996168.03308479))
"063342150"|FALSE|list(c(6088443.20511402, 6088443.15448555, 6088479.97147731, 6088443.20511402, 1996168.03308479, 1996179.89059674, 1996180.08737135, 1996168.03308479))
"063342160"|TRUE|list(c(6088352.38511794, 6088359.78967467, 6088360.23814119, 6088375.57457224, 6088375.82010026, 6088421.82911776, 6088421.33801507, 6088390.66517095, 6088390.47199332, 6088442.94336337, 6088443.11166037, 6088229.2628693, 6088352.38511794, 1996229.11648101, 1996229.11276303, 1996203.64582832, 1996203.91603393, 1996189.97379609, 1996190.7841063, 1996218.66858125, 1996218.12812697, 1996229.0973568, 1996229.07100985, 1996189.89051068, 1996188.74755981, 1996229.11648101))
"063342170"|TRUE|list(c(6088442.76665951, 6088442.90052346, 6088347.36026743, 6088360.10838422, 6088391.03362949, 6088391.05508544, 6088402.00392934, 6088421.98790551, 6088422.00183229, 6088442.76665951, 1996270.40072448, 1996239.07103262, 1996239.11900535, 1996243.29884068, 1996243.23362866, 1996253.44560333, 1996257.0354955, 1996256.99337807, 1996263.59238094, 1996270.40072448))
"063342170"|FALSE|list(c(6088442.76665951, 6088442.72525107, 6088472.27894105, 6088442.76665951, 1996270.40072448, 1996280.09200932, 1996280.07717154, 1996270.40072448))
"063342180"|TRUE|list(c(6088427.01763804, 6088442.51932572, 6088442.68244737, 6088311.17131814, 6088361.88515917, 6088376.87364035, 6088376.74037961, 6088421.69999443, 6088422.02593808, 6088427.01763804, 1996328.14279083, 1996328.13500879, 1996290.09203207, 1996290.15805882, 1996306.78656858, 1996306.64842141, 1996292.14068559, 1996291.35713465, 1996326.50606741, 1996328.14279083))
"063342190"|TRUE|list(c(6088442.3850857, 6088442.47648745, 6088377.3534962, 6088442.3850857, 1996359.49114687, 1996338.13503155, 1996338.16772411, 1996359.49114687))
"063342190"|TRUE|list(c(6088515.91807773, 6088442.3850857, 6088442.28468729, 6088515.91807773, 1996383.6021226, 1996359.49114687, 1996382.94934314, 1996383.6021226))
"063342200"|TRUE|list(c(6088435.21440288, 6088442.07463926, 6088442.24193548, 6088312.41650187, 6088358.73827031, 6088375.72057867, 6088375.69156751, 6088426.63823381, 6088426.69678494, 6088409.71448562, 6088409.72082686, 6088435.21440288, 1996432.06454101, 1996432.12535227, 1996392.94935709, 1996391.79842034, 1996406.98758809, 1996406.95161323, 1996393.14598642, 1996393.0384946, 1996420.64973827, 1996420.68568125, 1996423.7050544, 1996432.06454101))
"063342210"|TRUE|list(c(6088441.91039942, 6088442.03194504, 6088352.65555164, 6088358.90499194, 6088407.1005417, 6088407.13203035, 6088423.26125081, 6088423.27580266, 6088441.91039942, 1996470.60080465, 1996442.12536669, 1996441.33310658, 1996443.38237042, 1996442.63233868, 1996457.64694206, 1996457.61311805, 1996464.49030461, 1996470.60080465))
"063342210"|FALSE|list(c(6088441.91039942, 6088441.85862982, 6088479.92742705, 6088441.91039942, 1996470.60080465, 1996482.72927272, 1996483.06702822, 1996470.60080465))
"063342220"|TRUE|list(c(6088409.17486271, 6088441.64173124, 6088441.81584539, 6088263.15616364, 6088357.77675392, 6088375.04632613, 6088374.98759729, 6088426.14624425, 6088426.20492705, 6088409.15215271, 6088409.17486271, 1996533.04064106, 1996533.32837299, 1996492.7292867, 1996491.14417517, 1996522.17259259, 1996522.35156339, 1996494.533477, 1996494.42519968, 1996522.24365024, 1996522.2793662, 1996533.04064106))
"063342230"|TRUE|list(c(6088235.75740198, 6088360.63158275, 6088441.42045268, 6088441.59892231, 6088233.20310049, 6088235.75740198, 1996542.31915832, 1996584.75646299, 1996585.09512643, 1996543.3283863, 1996541.48151484, 1996542.31915832), c(6088407.80950707, 6088358.77589255, 6088359.63980127, 6088408.67348515, 6088407.80950707, 1996583.76139572, 1996582.66116088, 1996544.16249049, 1996545.26272687, 1996583.76139572))
"063342240"|TRUE|list(c(6088495.05279844, 6088495.42281389, 6088456.79403155, 6088456.73710237, 6088490.82243232, 6088490.95859984, 6088456.46086874, 6088456.45381162, 6088495.05279844, 1996589.96527628, 1996498.20471876, 1996497.86232981, 1996511.15594595, 1996511.08386379, 1996575.58670222, 1996575.65965676, 1996577.3075753, 1996589.96527628))
"063342250"|TRUE|list(c(6088506.95527512, 6088462.24136081, 6088462.07406442, 6088471.88997376, 6088472.66919697, 6088523.01797368, 6088506.95527512, 1996393.52291372, 1996393.12663087, 1996432.30266723, 1996432.3897118, 1996397.66019223, 1996398.78979895, 1996393.52291372))
"063342250"|TRUE|list(c(6088522.25401172, 6088629.75885945, 6088523.01797368, 6088522.25401172, 1996432.83632511, 1996433.78964613, 1996398.78979895, 1996432.83632511))
"063342260"|TRUE|list(c(6088387.27929372, 6088461.92971446, 6088462.03137038, 6088387.27929372, 1996441.63980262, 1996466.11840452, 1996442.30268181, 1996441.63980262))
"063342260"|TRUE|list(c(6088461.92971446, 6088461.85805503, 6088468.07664345, 6088467.67571869, 6088461.92971446, 1996466.11840452, 1996482.90661577, 1996482.96172833, 1996468.00257541, 1996466.11840452))
"063342270"|TRUE|list(c(6088509.75725954, 6088462.47671391, 6088462.28411175, 6088652.21232586, 6088525.08578571, 6088509.75725954, 1996338.10083533, 1996338.12491794, 1996383.12661704, 1996384.80988038, 1996343.12684695, 1996338.10083533), c(6088525.08578571, 6088524.12344982, 6088484.70086883, 6088485.66314419, 6088525.08578571, 1996343.12684695, 1996380.55549056, 1996379.54211721, 1996342.11310818, 1996343.12684695))
"063342280"|FALSE|list(c(6088545.40164398, 6088553.85658212, 6088545.47871795, 6088545.40164398, 1996017.25906662, 1996020.03086207, 1996002.9877102, 1996017.25906662))
"063342280"|TRUE|list(c(6088545.40164398, 6088509.26319575, 6088509.25832988, 6088518.54264857, 6088518.53551583, 6088539.50452413, 6088539.42056489, 6088526.9689453, 6088527.00393184, 6088545.09505941, 6088545.40164398, 1996017.25906662, 1996005.41174323, 1996008.32050755, 1996008.4538406, 1996034.11722686, 1996034.35821573, 1996066.9256411, 1996066.9320973, 1996073.94250084, 1996074.02761887, 1996017.25906662))
"063342290"|FALSE|list(c(6088463.03697618, 6088463.11138529, 6088409.32349278, 6088463.03697618, 1996207.32036952, 1996189.99750402, 1996189.70948019, 1996207.32036952))
"063342290"|TRUE|list(c(6088463.03697618, 6088462.9435913, 6088493.18464825, 6088493.1752177, 6088471.44626824, 6088471.17162566, 6088463.03697618, 1996207.32036952, 1996229.06090063, 1996229.04551477, 1996226.01573818, 1996225.74870016, 1996209.98745426, 1996207.32036952))
"063342300"|TRUE|list(c(6088510.69296679, 6088462.90074922, 6088462.72547683, 6088470.18521089, 6088471.02820053, 6088524.9530336, 6088510.69296679, 1996239.0366083, 1996239.06092372, 1996280.08189767, 1996280.0781001, 1996242.50200049, 1996243.71205414, 1996239.0366083))
"063342300"|TRUE|list(c(6088506.15360326, 6088635.6122848, 6088524.9530336, 6088524.31602942, 6088506.34110243, 6088506.15360326, 1996280.05978949, 1996279.99388531, 1996243.71205414, 1996272.10816709, 1996271.70468304, 1996280.05978949))
"063342310"|FALSE|list(c(6088463.29077209, 6088463.32976411, 6088435.47981431, 6088463.29077209, 1996148.01411202, 1996138.88192961, 1996138.89608247, 1996148.01411202))
"063342310"|TRUE|list(c(6088463.29077209, 6088463.15421103, 6088470.27006009, 6088469.47037647, 6088463.29077209, 1996148.01411202, 1996179.99758998, 1996180.03569398, 1996150.04014131, 1996148.01411202))
"063342320"|TRUE|list(c(6088516.52928613, 6088463.54451438, 6088463.53430077, 6088527.42805461, 6088516.52928613, 1996088.89335318, 1996088.64401308, 1996091.03304647, 1996092.46645849, 1996088.89335318))
"063342320"|TRUE|list(c(6088510.16924328, 6088638.23225205, 6088527.42805461, 6088526.97159399, 6088510.53733888, 6088510.16924328, 1996128.8581253, 1996128.79304589, 1996092.46645849, 1996112.81616661, 1996112.44737825, 1996128.8581253))
"063342330"|FALSE|list(c(6088462.66282413, 6088462.68267458, 6088448.56534415, 6088462.66282413, 1996294.71141144, 1996290.08192075, 1996290.08910753, 1996294.71141144))
"063342330"|TRUE|list(c(6088462.66282413, 6088462.51955294, 6088469.39193106, 6088470.83658724, 6088462.66282413, 1996294.71141144, 1996328.12489482, 1996328.12139433, 1996297.39143774, 1996294.71141144))
"063342340"|TRUE|list(c(6088505.17648315, 6088505.44273317, 6088297.88523246, 6088505.17648315, 1996559.42957126, 1996493.29332425, 1996491.45405195, 1996559.42957126))
"063342340"|TRUE|list(c(6088505.17648315, 6088505.09344504, 6088559.22186313, 6088537.17547736, 6088507.02293617, 6088506.91322834, 6088505.17648315, 1996559.42957126, 1996580.05615697, 1996577.1522815, 1996569.9227698, 1996570.35053816, 1996559.99908954, 1996559.42957126))
"063344010"|TRUE|list(c(6087284.72955814, 6087287.56172836, 6087360.60189047, 6087360.2752125, 6087284.8617208, 6087284.72955814, 1996560.68430059, 1996570.86540581, 1996594.8218656, 1996535.99357092, 1996535.32524045, 1996560.68430059), c(6087342.93352586, 6087291.42084031, 6087291.9710882, 6087343.48383532, 6087342.93352586, 1996573.00299024, 1996572.13115684, 1996539.62437894, 1996540.49621337, 1996573.00299024))
"063344020"|TRUE|list(c(6087408.33453205, 6087409.29834313, 6087370.09098309, 6087370.23909009, 6087408.31239083, 6087408.40082771, 6087370.47985981, 6087370.48851799, 6087408.33453205, 1996583.78930753, 1996502.76174281, 1996502.34175469, 1996528.06152673, 1996527.98129786, 1996569.79256609, 1996569.87279906, 1996571.37635048, 1996583.78930753))
"063344030"|TRUE|list(c(6087458.10001059, 6087458.51318462, 6087419.29777834, 6087418.95673805, 6087457.85196079, 6087456.99500211, 6087456.99500211, 6087458.10001059, 1996570.96693863, 1996503.28752046, 1996502.86869734, 1996531.53994291, 1996532.41254213, 1996570.60451678, 1996570.60451678, 1996570.96693863))
"063344040"|TRUE|list(c(6087507.90957367, 6087509.23161637, 6087468.51271824, 6087468.38098555, 6087478.77070316, 6087478.58367369, 6087506.59213195, 6087506.65595737, 6087468.10342952, 6087468.09647134, 6087507.90957367, 1996584.63513005, 1996503.83030281, 1996503.39443809, 1996524.97273546, 1996524.79130824, 1996540.14512945, 1996540.08613802, 1996570.35605751, 1996570.43742975, 1996571.57720395, 1996584.63513005))
"063344050"|TRUE|list(c(6087643.58724885, 6087643.69860644, 6087519.44314999, 6087519.05681808, 6087642.99405975, 6087643.58724885, 1996528.82640501, 1996492.35794364, 1996491.00812631, 1996514.61531806, 1996555.26283178, 1996528.82640501))
